evolution$generation,panic0,staminaH,hunt0,staminaZ,inf0,fitness
20000,8.367989662050272,0.8800000215246271,15.0,0.9047508861634141,0.02054627451349913,831788.3878508084
20000,5.801967391431883,1.3200000171618573,15.0,0.908240237039819,0.020573216132727362,832282.6403104059
20000,10.0,0.35999994041608874,14.999725603309065,0.9274613029441237,0.020717094291034525,889161.5070862802
20000,9.999999999999998,0.03993733324009621,12.196440221859746,1.5132780295833712,0.022763037239908926,1572193.277056161
20000,6.940955548964872,1.0800007603451882,14.999999911119739,0.90663673462984,0.020560361368762187,831933.0608605589
20000,7.875713084276348,0.9400000096296319,14.999999999999996,0.9054106139099787,0.02055107021121462,831816.9285409702
20000,9.999999999999996,0.7199999978358688,15.0,0.9034665295040559,0.02053641703941234,831785.4171146022
20000,4.134914866948002,1.9600052848239036,14.999999999999998,0.9141233693647351,0.02061747724489738,833988.0246676429
20000,9.999999999999996,0.3799999134454577,14.999998893149195,0.9269565944895558,0.020711120247981645,880390.0550148631
20000,5.071783580898771,1.540000003227626,15.0,0.9101503847109012,0.02058778072763188,832753.2746616487
20000,5.509436775397896,1.4000000043722307,14.999999999999998,0.9091125297897096,0.02057963213432552,832438.1333249875
20000,5.65123331615837,1.360000006981277,14.999999999999998,0.908558743021286,0.02057579802842481,832358.0819425599
20000,6.508641559053406,1.1600000002088962,15.0,0.9071850016219297,0.02056475502637839,832029.2345516977
20000,10.0,0.17999492636272105,14.381784168547068,0.9985722354398837,0.02097398054629511,1062580.7677630072
20000,9.999999999999996,0.3999999999120813,15.0,0.9145815835338026,0.02062883031932769,872756.7509134957
20000,5.015471504607632,1.56000000947006,14.999999999999996,0.9106037562659793,0.020590788561148113,832802.5580225408
20000,8.93223440369381,0.8200027963290704,15.0,0.9042653996061686,0.020542533339954133,831773.0448557814
20000,5.726021210021108,1.340000096267104,15.0,0.9082330067207126,0.020573455712946352,832319.8033324995
20000,4.569004118909628,1.7400000026008335,15.0,0.9121497180383281,0.0206025552201822,833290.8663849218
20000,7.581492567412131,0.980000011609908,14.999999999999991,0.9056755604962654,0.020553207733532797,831843.1324912303
20000,8.196450641253183,0.9000000055745955,15.0,0.9048376043542319,0.020547078669114816,831796.4541324768
20000,10.0,0.3399976389024526,15.0,0.9283712630156217,0.020729892638203237,899246.2832156229
20000,9.999999999999998,0.2799994874206007,15.0,0.9365562762684148,0.0208008390574151,939553.8702460402
20000,6.2213122589984104,1.2200000056437006,15.0,0.9077430026150969,0.020568942208363212,832114.9593796484
20000,5.579397269102312,1.3800000128710723,15.0,0.9091947755738891,0.020579858129613108,832397.5457552726
20000,9.338335323783669,0.7816771264433555,15.0,0.904027527291821,0.020540588302907614,831770.2757592269
20000,5.880609353626497,1.3000000121356552,15.0,0.9086834612692967,0.020575714469077733,832246.718060455
20000,4.397492974807796,1.8200008227632098,14.999999308388059,0.91266650070491,0.02060600260262925,833532.3261453421
20000,4.482475105506276,1.7800002710749634,14.99999982444814,0.9120320905528827,0.020602377414469217,833409.7993868326
20000,9.999999999999998,0.19999199064988446,14.453338588929363,0.9947499847695768,0.0209582953385289,1029744.9349375749
20000,6.132478324152785,1.2400000000504487,14.999999999999995,0.9079011722014401,0.020570159903946367,832146.0483754913
20000,10.0,0.6199999626914584,14.99999941570212,0.9038269986023446,0.02053868655387927,834469.7875298224
20000,4.280013083684952,1.880003154684597,14.99999893314697,0.9131072749719482,0.02060926887060994,833722.6174513497
20000,4.9067590690234475,1.6000000405523764,15.0,0.9110969925816342,0.020594307016623313,832904.2137411817
20000,6.410037364248948,1.1800000085963651,14.999999999999993,0.9071509874537601,0.020564816165651895,832056.5410068929
20000,6.0459857364925185,1.260000005849534,15.0,0.9080303712688786,0.020571213022745265,832178.3723424282
20000,9.999999999999998,0.15999549316507802,13.958412701686688,1.1357359555655362,0.0216375559431637,1100758.090499172
20000,7.059297913197114,1.0600000085321146,15.0,0.9060739523498537,0.020556702790033896,831912.3438898585
20000,4.960960885387344,1.58000000042871,14.999999999999984,0.910837725946208,0.020592476088547754,832852.8740849007
20000,10.0,0.31999999300815646,14.999999907602763,0.9343039965681469,0.020770255900375224,910831.9078512944
20000,9.999999999737206,0.07999523211221136,14.248894665223759,1.1132127806251428,0.021765440029633796,1347801.1958018257
20000,7.309939677455209,1.0200000010143895,14.999999999999998,0.9061088487544011,0.02055643528012685,831874.9726523643
20000,7.7254400710159175,0.9600000020061283,15.0,0.9053878111999877,0.02055119608091186,831829.3215167837
20000,4.75591465125561,1.6600000154830172,14.999999999999998,0.911126271033595,0.020595275677115176,833064.1351711988
20000,8.033075120982788,0.9200005314475145,15.0,0.9049386482791575,0.020547933580749255,831805.9777796329
20000,5.441929001109256,1.420000068549061,14.999999999999998,0.9091699418098156,0.02057991661867402,832479.8732889948
20000,10.0,0.49999997974813637,14.999999738511605,0.9120727327221361,0.020600448599406358,847327.8850094301
20000,10.0,0.5799999373602803,15.0,0.906098331310716,0.02055681976773342,837279.3383265955
20000,4.172441537429518,1.9400079771726053,14.999999960468335,0.9126900091121988,0.020608507032607217,833920.6637797337
20000,10.0,0.6399999940882044,14.999999942526708,0.9037830275724458,0.020538726055103144,833489.628457176
20000,9.999999999999998,0.5999999943945007,14.999999999999998,0.9044482806818952,0.020544523568248218,835722.4768482491
20000,4.660242761024092,1.7000000018843595,14.999999426195924,0.9113894914047204,0.020597279563424296,833175.6216630612
20000,9.999999999999996,0.4599999139168409,14.999999999999998,0.911901345961224,0.020603065091562667,855350.8877134421
20000,4.319943551300583,1.8600000581736307,14.99999891042812,0.912502069851997,0.02060621258717792,833658.3421004782
20000,9.357039835540439,0.7799999876123588,14.999999999999998,0.9040052194652052,0.020540432184856593,831770.2811201585
20000,4.207000914623771,1.9200002245104382,14.99999709998961,0.9143645940334952,0.020619340161884298,833853.8730724972
20000,10.0,0.11999425892071258,14.184371740985387,1.1249022935950221,0.021690834323733685,1200382.8010440592
20000,9.999999999999998,0.13999844918177795,14.007719220543013,1.133304353141545,0.02166654008474556,1146031.160132592
20000,10.0,0.41999944706662007,14.999998476413218,0.9151918579469234,0.020634079236693435,866111.7357310802
20000,9.139178700477421,0.8000011616847864,15.0,0.9042339228046792,0.020542095488693513,831770.9103436759
20000,10.0,0.5599999124693408,15.0,0.9060921366053788,0.020558109414755416,839175.245114221
20000,5.311385304587453,1.4600000267752182,14.999999999999998,0.9098608842226399,0.020584977546749796,832566.6873326001
20000,5.188269308214374,1.5000000341998927,14.99999943107018,0.9095173744282923,0.020582269880231274,832657.9235491713
20000,5.2490791549911915,1.4800000018324657,15.0,0.9098253288007853,0.020585019803412163,832611.716932797
20000,4.525342670920069,1.7600000050934261,14.999999999999996,0.9122314947159114,0.020603321944926523,833349.8683895436
20000,10.0,0.23999934224515618,14.39418933988914,1.0004476606506891,0.02098940801282889,977896.8024240738
20000,5.961372054326992,1.2800003630561683,14.999998872588304,0.9078521291197234,0.02056983713199915,832211.9472324019
20000,6.610362524899046,1.1400046986432482,15.0,0.9074549321870938,0.02056616508270371,832003.2923083205
20000,10.0,0.47999996049407945,15.0,0.9122331468432838,0.020602544105574366,851037.404808746
20000,9.999999999999998,0.21999533472790578,14.399846222076528,1.0014147945895526,0.020981212861220684,1001772.0293621153
20000,10.0,0.5399999443387797,14.999841220974684,0.9060923469874488,0.020553944543655573,841451.0922715757
20000,5.375657160989309,1.440000001330008,15.0,0.9096544000713149,0.020583451360503192,832522.7283617028
20000,7.182822025487381,1.0400000093941653,14.999999999999998,0.9064505244975033,0.020558705614302886,831892.991151308
20000,9.827584667689848,0.7399999937601008,15.0,0.9037837725794273,0.020538579594453866,831773.5728762632
20000,10.0,0.6999999983011453,15.0,0.9034329134655135,0.020536223354537364,831923.308863046
20000,9.999999999999996,0.6799999992715108,14.999999999999996,0.9036524611799459,0.020537694027713063,832239.7859457084
20000,9.999999999999996,0.6599999926221402,15.0,0.9035727799850883,0.02053745771955087,832754.5593864908
20000,10.0,0.43999888209306565,14.999988051533354,0.9147813146894267,0.02062801825533549,860346.1072878473
20000,10.0,0.019988379012638904,13.011083986483706,1.5083809309026681,0.023437429958657358,1733865.426218231
