evolution$generation,humanInformedRatio,humanInformProbability,humanFollowProbability,rescuedDynamic,evolution$samples
15300,0.01558635041049665,0.9787892853843256,0.8646240340503712,48.660000000000004,100
15300,0.026128304845084212,0.3127283350071151,0.8252957690539657,33.90999999999999,100
15300,0.021330546396875448,0.2998458555320498,0.8445761175491466,25.459999999999997,100
15300,0.01461488020335101,0.8576792062462343,0.9237717883102287,49.99,100
15300,0.022296416364741584,0.22023725325395166,0.8150107438903904,18.270000000000003,100
15300,0.01635797239652502,0.9300948855565425,0.6720456660251602,46.10999999999999,100
15300,0.017916161476402803,0.3871147417643192,0.9884493294514966,26.56999999999999,100
15300,0.01692944039265498,0.9641680026538864,0.6288197491250138,53.669999999999995,100
15300,0.23294825798987392,0.05308943530717201,0.22358423663819896,28.09000000000001,100
15300,0.1585369275642826,0.06187808558271727,0.2782007222057507,15.839999999999996,100
15300,0.03784248481172716,0.20952315488135864,0.25563756308877034,31.33999999999999,100
15300,0.016594542631945555,0.4060427727121021,0.9974808869239237,24.899999999999995,100
15300,0.016614561351349814,0.2786908553107411,0.9981458329685966,24.639999999999993,100
15300,0.015670652205299892,0.7345720409605803,0.9230641426075021,43.809999999999995,100
15300,0.015800777331950823,0.7502654666431231,0.948226315200309,39.089999999999996,100
15300,0.01566918678638309,0.749238947715431,0.9213438062649323,34.67,100
15300,0.014340081572086409,0.8898681668225316,0.5385099578543892,48.74,100
15300,0.08027368986757125,0.11129889676052314,0.2239528703350454,14.240000000000002,100
15300,0.01633050151742197,0.6431912019379449,0.8516332179622621,43.65999999999999,100
15300,0.019408656702204815,0.5716732588058971,0.7309478752600248,43.86,100
15300,0.02956579997943859,0.23706876051150247,0.8241986344294262,19.230000000000008,100
15300,0.13251276247477553,0.10514410953980573,0.09995894789739013,21.209999999999997,100
15300,0.02105436803794811,0.2671846488393171,0.5389798882591432,26.139999999999993,100
15300,0.016146385521684355,0.726758158679861,0.883791656134111,41.47,100
15300,0.0166812293684407,0.5217826435200179,0.974552000356125,36.17,100
15300,0.02347275256866983,0.3674204587067426,1.0,19.36,100
15300,0.016601051281655337,0.3405677337179262,0.9962628794034826,29.929999999999996,100
15300,0.023546423192021992,0.334473643815305,0.9938616698325331,23.349999999999998,100
15300,0.02384212050456909,0.3296233532009426,1.0,23.310000000000002,100
15300,0.036125088931388924,0.2139301969949965,0.20019362215901493,31.740000000000002,100
15300,0.9964680447826454,0.00850805265325322,0.0,71.02999999999999,100
15300,0.019067436073029576,0.5001323713286636,0.8577651181900496,25.539999999999996,100
15300,0.017041423956385072,0.6050705813380903,0.8561434218008622,37.65,100
15300,0.07782639317609354,0.1433165588129427,0.17588934319656804,25.62,100
15300,0.02076396238291641,0.563080669168187,0.9856960646980536,41.01,100
15300,0.01678031180091899,0.8179191884543201,0.981780600637158,41.04,100
15300,0.016255976275034393,1.0,0.9903113705851293,45.11999999999999,100
15300,0.09604400461458037,0.12627870641565925,0.23962750484862005,17.159999999999997,100
15300,0.15286454541230185,0.04994599792577098,0.2641190912461084,28.479999999999997,100
15300,0.016086824785073707,0.37268713274353554,1.0,32.05,100
15300,0.020415448392022528,0.5589388090452876,0.7628519500401268,37.05,100
15300,0.016603103274633522,0.42659181070913416,0.9954089237555405,30.810000000000002,100
15300,0.014309986121276212,0.902383317780142,1.0,37.93,100
15300,0.016640207067559133,0.4365002256532572,0.9899512292078584,26.790000000000003,100
15300,0.019063492208792242,0.8686747975748008,0.9044211564290823,52.21999999999999,100
15300,0.015520441866669165,0.7648646059164972,0.882575690358988,38.11999999999999,100
15300,0.2747103360419615,0.027258511165978702,0.23569049135114842,59.94999999999999,100
15300,0.018064342499246634,0.9586402854806707,0.6610081031046684,43.75,100
15300,0.01415833585380498,0.8488909563110987,1.0,39.95999999999999,100
15300,0.028071872390393944,0.2509309215412349,0.8647951872297311,20.24,100
15300,0.016350257598912878,0.9267724593923348,0.6340665697751604,46.42,100
15300,0.013558037950247898,0.8240217831690023,0.8566495363163443,45.540000000000006,100
